Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,strain,sal,las,iptg,replicate,ChanStr 
sfYFP,100,17845,4.956944444444445,D5,171,AFU,503,540,LNL,0,0,0,3,sfYFP100503540
sfYFP,100,17845,4.956944444444445,D6,163,AFU,503,540,LNL,0,0,10,3,sfYFP100503540
sfYFP,100,17845,4.956944444444445,D7,167,AFU,503,540,LNL,0,0,30,3,sfYFP100503540
sfYFP,100,17845,4.956944444444445,D8,170,AFU,503,540,LNL,0,0,100,3,sfYFP100503540
sfYFP,100,17845,4.956944444444445,D9,2985,AFU,503,540,T7diff,10,1,0,3,sfYFP100503540
sfYFP,100,17845,4.956944444444445,D10,17838,AFU,503,540,T7diff,10,1,10,3,sfYFP100503540
sfYFP,100,17845,4.956944444444445,D11,40460,AFU,503,540,T7diff,10,1,30,3,sfYFP100503540
sfYFP,100,17845,4.956944444444445,D12,39904,AFU,503,540,T7diff,10,1,100,3,sfYFP100503540
sfYFP,100,17845,4.956944444444445,E1,165,AFU,503,540,naive_hca,0,0,0,1,sfYFP100503540
sfYFP,100,17845,4.956944444444445,E2,178,AFU,503,540,naive_hca,0,0,10,1,sfYFP100503540
sfYFP,100,17845,4.956944444444445,E3,159,AFU,503,540,naive_hca,0,0,30,1,sfYFP100503540
sfYFP,100,17845,4.956944444444445,E4,175,AFU,503,540,naive_hca,0,0,100,1,sfYFP100503540
sfYFP,100,17845,4.956944444444445,E5,994,AFU,503,540,T7diff,0,1,0,1,sfYFP100503540
sfYFP,100,17845,4.956944444444445,E6,971,AFU,503,540,T7diff,0,1,10,1,sfYFP100503540
sfYFP,100,17845,4.956944444444445,E7,1027,AFU,503,540,T7diff,0,1,30,1,sfYFP100503540
sfYFP,100,17845,4.956944444444445,E8,1080,AFU,503,540,T7diff,0,1,100,1,sfYFP100503540
sfYFP,100,17845,4.956944444444445,E9,7834,AFU,503,540,T7diff,30,1,0,1,sfYFP100503540
sfYFP,100,17845,4.956944444444445,E10,49294,AFU,503,540,T7diff,30,1,10,1,sfYFP100503540
sfYFP,100,17845,4.956944444444445,E11,inf,AFU,503,540,T7diff,30,1,30,1,sfYFP100503540
sfYFP,100,17845,4.956944444444445,E12,inf,AFU,503,540,T7diff,30,1,100,1,sfYFP100503540
sfYFP,100,17845,4.956944444444445,F1,166,AFU,503,540,naive_hca,0,0,0,2,sfYFP100503540
sfYFP,100,17845,4.956944444444445,F2,161,AFU,503,540,naive_hca,0,0,10,2,sfYFP100503540
sfYFP,100,17845,4.956944444444445,F3,170,AFU,503,540,naive_hca,0,0,30,2,sfYFP100503540
sfYFP,100,17845,4.956944444444445,F4,179,AFU,503,540,naive_hca,0,0,100,2,sfYFP100503540
sfYFP,100,17845,4.956944444444445,F5,943,AFU,503,540,T7diff,0,1,0,2,sfYFP100503540
sfYFP,100,17845,4.956944444444445,F6,964,AFU,503,540,T7diff,0,1,10,2,sfYFP100503540
sfYFP,100,17845,4.956944444444445,F7,989,AFU,503,540,T7diff,0,1,30,2,sfYFP100503540
sfYFP,100,17845,4.956944444444445,F8,977,AFU,503,540,T7diff,0,1,100,2,sfYFP100503540
sfYFP,100,17845,4.956944444444445,F9,7834,AFU,503,540,T7diff,30,1,0,2,sfYFP100503540
sfYFP,100,17845,4.956944444444445,F10,48099,AFU,503,540,T7diff,30,1,10,2,sfYFP100503540
sfYFP,100,17845,4.956944444444445,F11,inf,AFU,503,540,T7diff,30,1,30,2,sfYFP100503540
sfYFP,100,17845,4.956944444444445,F12,inf,AFU,503,540,T7diff,30,1,100,2,sfYFP100503540
sfYFP,100,17845,4.956944444444445,G1,151,AFU,503,540,naive_hca,0,0,0,3,sfYFP100503540
sfYFP,100,17845,4.956944444444445,G2,170,AFU,503,540,naive_hca,0,0,10,3,sfYFP100503540
sfYFP,100,17845,4.956944444444445,G3,170,AFU,503,540,naive_hca,0,0,30,3,sfYFP100503540
sfYFP,100,17845,4.956944444444445,G4,164,AFU,503,540,naive_hca,0,0,100,3,sfYFP100503540
sfYFP,100,17845,4.956944444444445,G5,961,AFU,503,540,T7diff,0,1,0,3,sfYFP100503540
sfYFP,100,17845,4.956944444444445,G6,943,AFU,503,540,T7diff,0,1,10,3,sfYFP100503540
sfYFP,100,17845,4.956944444444445,G7,954,AFU,503,540,T7diff,0,1,30,3,sfYFP100503540
sfYFP,100,17845,4.956944444444445,G8,975,AFU,503,540,T7diff,0,1,100,3,sfYFP100503540
sfYFP,100,17845,4.956944444444445,G9,7663,AFU,503,540,T7diff,30,1,0,3,sfYFP100503540
sfYFP,100,17845,4.956944444444445,G10,46891,AFU,503,540,T7diff,30,1,10,3,sfYFP100503540
sfYFP,100,17845,4.956944444444445,G11,inf,AFU,503,540,T7diff,30,1,30,3,sfYFP100503540
sfYFP,100,17845,4.956944444444445,G12,inf,AFU,503,540,T7diff,30,1,100,3,sfYFP100503540
sfYFP,100,17845,4.956944444444445,H1,32,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,17845,4.956944444444445,H2,46,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,17845,4.956944444444445,H3,31,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,17845,4.956944444444445,H4,24,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,17845,4.956944444444445,H5,37,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,17845,4.956944444444445,H6,24,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,17845,4.956944444444445,H7,21,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,17845,4.956944444444445,H8,36,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,17845,4.956944444444445,H9,33,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,17845,4.956944444444445,H10,30,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,17845,4.956944444444445,H11,31,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,17845,4.956944444444445,H12,26,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,18445,5.123611111111111,A1,52,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,18445,5.123611111111111,A2,63,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,18445,5.123611111111111,A3,549,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,18445,5.123611111111111,A4,1543,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,18445,5.123611111111111,A5,19,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,18445,5.123611111111111,A6,26,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,18445,5.123611111111111,A7,4051,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,18445,5.123611111111111,A8,26,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,18445,5.123611111111111,A9,29,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,18445,5.123611111111111,A10,23,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,18445,5.123611111111111,A11,28,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,18445,5.123611111111111,A12,24,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,18445,5.123611111111111,B1,190,AFU,503,540,naive,0,0,0,1,sfYFP100503540
sfYFP,100,18445,5.123611111111111,B2,197,AFU,503,540,naive,0,0,10,1,sfYFP100503540
sfYFP,100,18445,5.123611111111111,B3,172,AFU,503,540,naive,0,0,30,1,sfYFP100503540
sfYFP,100,18445,5.123611111111111,B4,196,AFU,503,540,naive,0,0,100,1,sfYFP100503540
sfYFP,100,18445,5.123611111111111,B5,183,AFU,503,540,LNL,0,0,0,1,sfYFP100503540
sfYFP,100,18445,5.123611111111111,B6,192,AFU,503,540,LNL,0,0,10,1,sfYFP100503540
sfYFP,100,18445,5.123611111111111,B7,196,AFU,503,540,LNL,0,0,30,1,sfYFP100503540
sfYFP,100,18445,5.123611111111111,B8,173,AFU,503,540,LNL,0,0,100,1,sfYFP100503540
sfYFP,100,18445,5.123611111111111,B9,3438,AFU,503,540,T7diff,10,1,0,1,sfYFP100503540
sfYFP,100,18445,5.123611111111111,B10,17336,AFU,503,540,T7diff,10,1,10,1,sfYFP100503540
sfYFP,100,18445,5.123611111111111,B11,33261,AFU,503,540,T7diff,10,1,30,1,sfYFP100503540
sfYFP,100,18445,5.123611111111111,B12,50326,AFU,503,540,T7diff,10,1,100,1,sfYFP100503540
sfYFP,100,18445,5.123611111111111,C1,161,AFU,503,540,naive,0,0,0,2,sfYFP100503540
sfYFP,100,18445,5.123611111111111,C2,181,AFU,503,540,naive,0,0,10,2,sfYFP100503540
sfYFP,100,18445,5.123611111111111,C3,185,AFU,503,540,naive,0,0,30,2,sfYFP100503540
sfYFP,100,18445,5.123611111111111,C4,188,AFU,503,540,naive,0,0,100,2,sfYFP100503540
sfYFP,100,18445,5.123611111111111,C5,183,AFU,503,540,LNL,0,0,0,2,sfYFP100503540
sfYFP,100,18445,5.123611111111111,C6,198,AFU,503,540,LNL,0,0,10,2,sfYFP100503540
sfYFP,100,18445,5.123611111111111,C7,165,AFU,503,540,LNL,0,0,30,2,sfYFP100503540
sfYFP,100,18445,5.123611111111111,C8,191,AFU,503,540,LNL,0,0,100,2,sfYFP100503540
sfYFP,100,18445,5.123611111111111,C9,3171,AFU,503,540,T7diff,10,1,0,2,sfYFP100503540
sfYFP,100,18445,5.123611111111111,C10,18663,AFU,503,540,T7diff,10,1,10,2,sfYFP100503540
sfYFP,100,18445,5.123611111111111,C11,41321,AFU,503,540,T7diff,10,1,30,2,sfYFP100503540
sfYFP,100,18445,5.123611111111111,C12,56306,AFU,503,540,T7diff,10,1,100,2,sfYFP100503540
sfYFP,100,18445,5.123611111111111,D1,177,AFU,503,540,naive,0,0,0,3,sfYFP100503540
sfYFP,100,18445,5.123611111111111,D2,187,AFU,503,540,naive,0,0,10,3,sfYFP100503540
sfYFP,100,18445,5.123611111111111,D3,198,AFU,503,540,naive,0,0,30,3,sfYFP100503540
sfYFP,100,18445,5.123611111111111,D4,170,AFU,503,540,naive,0,0,100,3,sfYFP100503540
sfYFP,100,18445,5.123611111111111,D5,184,AFU,503,540,LNL,0,0,0,3,sfYFP100503540
sfYFP,100,18445,5.123611111111111,D6,167,AFU,503,540,LNL,0,0,10,3,sfYFP100503540
sfYFP,100,18445,5.123611111111111,D7,183,AFU,503,540,LNL,0,0,30,3,sfYFP100503540
sfYFP,100,18445,5.123611111111111,D8,166,AFU,503,540,LNL,0,0,100,3,sfYFP100503540
sfYFP,100,18445,5.123611111111111,D9,3270,AFU,503,540,T7diff,10,1,0,3,sfYFP100503540
sfYFP,100,18445,5.123611111111111,D10,19950,AFU,503,540,T7diff,10,1,10,3,sfYFP100503540
sfYFP,100,18445,5.123611111111111,D11,45066,AFU,503,540,T7diff,10,1,30,3,sfYFP100503540
sfYFP,100,18445,5.123611111111111,D12,43467,AFU,503,540,T7diff,10,1,100,3,sfYFP100503540
sfYFP,100,18445,5.123611111111111,E1,156,AFU,503,540,naive_hca,0,0,0,1,sfYFP100503540
sfYFP,100,18445,5.123611111111111,E2,165,AFU,503,540,naive_hca,0,0,10,1,sfYFP100503540
sfYFP,100,18445,5.123611111111111,E3,152,AFU,503,540,naive_hca,0,0,30,1,sfYFP100503540
sfYFP,100,18445,5.123611111111111,E4,184,AFU,503,540,naive_hca,0,0,100,1,sfYFP100503540
sfYFP,100,18445,5.123611111111111,E5,1035,AFU,503,540,T7diff,0,1,0,1,sfYFP100503540
sfYFP,100,18445,5.123611111111111,E6,1044,AFU,503,540,T7diff,0,1,10,1,sfYFP100503540
sfYFP,100,18445,5.123611111111111,E7,1142,AFU,503,540,T7diff,0,1,30,1,sfYFP100503540
sfYFP,100,18445,5.123611111111111,E8,1097,AFU,503,540,T7diff,0,1,100,1,sfYFP100503540
sfYFP,100,18445,5.123611111111111,E9,8519,AFU,503,540,T7diff,30,1,0,1,sfYFP100503540
sfYFP,100,18445,5.123611111111111,E10,53700,AFU,503,540,T7diff,30,1,10,1,sfYFP100503540
sfYFP,100,18445,5.123611111111111,E11,inf,AFU,503,540,T7diff,30,1,30,1,sfYFP100503540
sfYFP,100,18445,5.123611111111111,E12,inf,AFU,503,540,T7diff,30,1,100,1,sfYFP100503540
sfYFP,100,18445,5.123611111111111,F1,170,AFU,503,540,naive_hca,0,0,0,2,sfYFP100503540
sfYFP,100,18445,5.123611111111111,F2,162,AFU,503,540,naive_hca,0,0,10,2,sfYFP100503540
sfYFP,100,18445,5.123611111111111,F3,164,AFU,503,540,naive_hca,0,0,30,2,sfYFP100503540
sfYFP,100,18445,5.123611111111111,F4,166,AFU,503,540,naive_hca,0,0,100,2,sfYFP100503540
sfYFP,100,18445,5.123611111111111,F5,1061,AFU,503,540,T7diff,0,1,0,2,sfYFP100503540
sfYFP,100,18445,5.123611111111111,F6,1110,AFU,503,540,T7diff,0,1,10,2,sfYFP100503540
sfYFP,100,18445,5.123611111111111,F7,1071,AFU,503,540,T7diff,0,1,30,2,sfYFP100503540
sfYFP,100,18445,5.123611111111111,F8,1041,AFU,503,540,T7diff,0,1,100,2,sfYFP100503540
sfYFP,100,18445,5.123611111111111,F9,8323,AFU,503,540,T7diff,30,1,0,2,sfYFP100503540
sfYFP,100,18445,5.123611111111111,F10,52629,AFU,503,540,T7diff,30,1,10,2,sfYFP100503540
sfYFP,100,18445,5.123611111111111,F11,inf,AFU,503,540,T7diff,30,1,30,2,sfYFP100503540
sfYFP,100,18445,5.123611111111111,F12,inf,AFU,503,540,T7diff,30,1,100,2,sfYFP100503540
sfYFP,100,18445,5.123611111111111,G1,165,AFU,503,540,naive_hca,0,0,0,3,sfYFP100503540
sfYFP,100,18445,5.123611111111111,G2,172,AFU,503,540,naive_hca,0,0,10,3,sfYFP100503540
sfYFP,100,18445,5.123611111111111,G3,160,AFU,503,540,naive_hca,0,0,30,3,sfYFP100503540
sfYFP,100,18445,5.123611111111111,G4,152,AFU,503,540,naive_hca,0,0,100,3,sfYFP100503540
sfYFP,100,18445,5.123611111111111,G5,1021,AFU,503,540,T7diff,0,1,0,3,sfYFP100503540
sfYFP,100,18445,5.123611111111111,G6,1050,AFU,503,540,T7diff,0,1,10,3,sfYFP100503540
sfYFP,100,18445,5.123611111111111,G7,1027,AFU,503,540,T7diff,0,1,30,3,sfYFP100503540
sfYFP,100,18445,5.123611111111111,G8,1038,AFU,503,540,T7diff,0,1,100,3,sfYFP100503540
sfYFP,100,18445,5.123611111111111,G9,8068,AFU,503,540,T7diff,30,1,0,3,sfYFP100503540
sfYFP,100,18445,5.123611111111111,G10,50492,AFU,503,540,T7diff,30,1,10,3,sfYFP100503540
sfYFP,100,18445,5.123611111111111,G11,inf,AFU,503,540,T7diff,30,1,30,3,sfYFP100503540
sfYFP,100,18445,5.123611111111111,G12,inf,AFU,503,540,T7diff,30,1,100,3,sfYFP100503540
sfYFP,100,18445,5.123611111111111,H1,31,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,18445,5.123611111111111,H2,35,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,18445,5.123611111111111,H3,30,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,18445,5.123611111111111,H4,42,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,18445,5.123611111111111,H5,34,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,18445,5.123611111111111,H6,26,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,18445,5.123611111111111,H7,37,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,18445,5.123611111111111,H8,37,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,18445,5.123611111111111,H9,37,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,18445,5.123611111111111,H10,27,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,18445,5.123611111111111,H11,40,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,18445,5.123611111111111,H12,34,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19045,5.290277777777778,A1,54,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19045,5.290277777777778,A2,55,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19045,5.290277777777778,A3,490,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19045,5.290277777777778,A4,1561,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19045,5.290277777777778,A5,28,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19045,5.290277777777778,A6,38,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19045,5.290277777777778,A7,4255,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19045,5.290277777777778,A8,28,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19045,5.290277777777778,A9,29,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19045,5.290277777777778,A10,54,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19045,5.290277777777778,A11,33,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19045,5.290277777777778,A12,28,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19045,5.290277777777778,B1,198,AFU,503,540,naive,0,0,0,1,sfYFP100503540
sfYFP,100,19045,5.290277777777778,B2,200,AFU,503,540,naive,0,0,10,1,sfYFP100503540
sfYFP,100,19045,5.290277777777778,B3,194,AFU,503,540,naive,0,0,30,1,sfYFP100503540
sfYFP,100,19045,5.290277777777778,B4,214,AFU,503,540,naive,0,0,100,1,sfYFP100503540
sfYFP,100,19045,5.290277777777778,B5,195,AFU,503,540,LNL,0,0,0,1,sfYFP100503540
sfYFP,100,19045,5.290277777777778,B6,190,AFU,503,540,LNL,0,0,10,1,sfYFP100503540
sfYFP,100,19045,5.290277777777778,B7,216,AFU,503,540,LNL,0,0,30,1,sfYFP100503540
sfYFP,100,19045,5.290277777777778,B8,191,AFU,503,540,LNL,0,0,100,1,sfYFP100503540
sfYFP,100,19045,5.290277777777778,B9,3833,AFU,503,540,T7diff,10,1,0,1,sfYFP100503540
sfYFP,100,19045,5.290277777777778,B10,19261,AFU,503,540,T7diff,10,1,10,1,sfYFP100503540
sfYFP,100,19045,5.290277777777778,B11,37004,AFU,503,540,T7diff,10,1,30,1,sfYFP100503540
sfYFP,100,19045,5.290277777777778,B12,55217,AFU,503,540,T7diff,10,1,100,1,sfYFP100503540
sfYFP,100,19045,5.290277777777778,C1,187,AFU,503,540,naive,0,0,0,2,sfYFP100503540
sfYFP,100,19045,5.290277777777778,C2,186,AFU,503,540,naive,0,0,10,2,sfYFP100503540
sfYFP,100,19045,5.290277777777778,C3,181,AFU,503,540,naive,0,0,30,2,sfYFP100503540
sfYFP,100,19045,5.290277777777778,C4,205,AFU,503,540,naive,0,0,100,2,sfYFP100503540
sfYFP,100,19045,5.290277777777778,C5,191,AFU,503,540,LNL,0,0,0,2,sfYFP100503540
sfYFP,100,19045,5.290277777777778,C6,203,AFU,503,540,LNL,0,0,10,2,sfYFP100503540
sfYFP,100,19045,5.290277777777778,C7,194,AFU,503,540,LNL,0,0,30,2,sfYFP100503540
sfYFP,100,19045,5.290277777777778,C8,209,AFU,503,540,LNL,0,0,100,2,sfYFP100503540
sfYFP,100,19045,5.290277777777778,C9,3447,AFU,503,540,T7diff,10,1,0,2,sfYFP100503540
sfYFP,100,19045,5.290277777777778,C10,19802,AFU,503,540,T7diff,10,1,10,2,sfYFP100503540
sfYFP,100,19045,5.290277777777778,C11,44147,AFU,503,540,T7diff,10,1,30,2,sfYFP100503540
sfYFP,100,19045,5.290277777777778,C12,62424,AFU,503,540,T7diff,10,1,100,2,sfYFP100503540
sfYFP,100,19045,5.290277777777778,D1,187,AFU,503,540,naive,0,0,0,3,sfYFP100503540
sfYFP,100,19045,5.290277777777778,D2,199,AFU,503,540,naive,0,0,10,3,sfYFP100503540
sfYFP,100,19045,5.290277777777778,D3,192,AFU,503,540,naive,0,0,30,3,sfYFP100503540
sfYFP,100,19045,5.290277777777778,D4,178,AFU,503,540,naive,0,0,100,3,sfYFP100503540
sfYFP,100,19045,5.290277777777778,D5,199,AFU,503,540,LNL,0,0,0,3,sfYFP100503540
sfYFP,100,19045,5.290277777777778,D6,188,AFU,503,540,LNL,0,0,10,3,sfYFP100503540
sfYFP,100,19045,5.290277777777778,D7,189,AFU,503,540,LNL,0,0,30,3,sfYFP100503540
sfYFP,100,19045,5.290277777777778,D8,180,AFU,503,540,LNL,0,0,100,3,sfYFP100503540
sfYFP,100,19045,5.290277777777778,D9,3465,AFU,503,540,T7diff,10,1,0,3,sfYFP100503540
sfYFP,100,19045,5.290277777777778,D10,21599,AFU,503,540,T7diff,10,1,10,3,sfYFP100503540
sfYFP,100,19045,5.290277777777778,D11,48233,AFU,503,540,T7diff,10,1,30,3,sfYFP100503540
sfYFP,100,19045,5.290277777777778,D12,48480,AFU,503,540,T7diff,10,1,100,3,sfYFP100503540
sfYFP,100,19045,5.290277777777778,E1,169,AFU,503,540,naive_hca,0,0,0,1,sfYFP100503540
sfYFP,100,19045,5.290277777777778,E2,163,AFU,503,540,naive_hca,0,0,10,1,sfYFP100503540
sfYFP,100,19045,5.290277777777778,E3,166,AFU,503,540,naive_hca,0,0,30,1,sfYFP100503540
sfYFP,100,19045,5.290277777777778,E4,183,AFU,503,540,naive_hca,0,0,100,1,sfYFP100503540
sfYFP,100,19045,5.290277777777778,E5,1190,AFU,503,540,T7diff,0,1,0,1,sfYFP100503540
sfYFP,100,19045,5.290277777777778,E6,1186,AFU,503,540,T7diff,0,1,10,1,sfYFP100503540
sfYFP,100,19045,5.290277777777778,E7,1179,AFU,503,540,T7diff,0,1,30,1,sfYFP100503540
sfYFP,100,19045,5.290277777777778,E8,1175,AFU,503,540,T7diff,0,1,100,1,sfYFP100503540
sfYFP,100,19045,5.290277777777778,E9,9019,AFU,503,540,T7diff,30,1,0,1,sfYFP100503540
sfYFP,100,19045,5.290277777777778,E10,58472,AFU,503,540,T7diff,30,1,10,1,sfYFP100503540
sfYFP,100,19045,5.290277777777778,E11,inf,AFU,503,540,T7diff,30,1,30,1,sfYFP100503540
sfYFP,100,19045,5.290277777777778,E12,inf,AFU,503,540,T7diff,30,1,100,1,sfYFP100503540
sfYFP,100,19045,5.290277777777778,F1,157,AFU,503,540,naive_hca,0,0,0,2,sfYFP100503540
sfYFP,100,19045,5.290277777777778,F2,157,AFU,503,540,naive_hca,0,0,10,2,sfYFP100503540
sfYFP,100,19045,5.290277777777778,F3,168,AFU,503,540,naive_hca,0,0,30,2,sfYFP100503540
sfYFP,100,19045,5.290277777777778,F4,191,AFU,503,540,naive_hca,0,0,100,2,sfYFP100503540
sfYFP,100,19045,5.290277777777778,F5,1104,AFU,503,540,T7diff,0,1,0,2,sfYFP100503540
sfYFP,100,19045,5.290277777777778,F6,1209,AFU,503,540,T7diff,0,1,10,2,sfYFP100503540
sfYFP,100,19045,5.290277777777778,F7,1205,AFU,503,540,T7diff,0,1,30,2,sfYFP100503540
sfYFP,100,19045,5.290277777777778,F8,1144,AFU,503,540,T7diff,0,1,100,2,sfYFP100503540
sfYFP,100,19045,5.290277777777778,F9,9083,AFU,503,540,T7diff,30,1,0,2,sfYFP100503540
sfYFP,100,19045,5.290277777777778,F10,57804,AFU,503,540,T7diff,30,1,10,2,sfYFP100503540
sfYFP,100,19045,5.290277777777778,F11,inf,AFU,503,540,T7diff,30,1,30,2,sfYFP100503540
sfYFP,100,19045,5.290277777777778,F12,inf,AFU,503,540,T7diff,30,1,100,2,sfYFP100503540
sfYFP,100,19045,5.290277777777778,G1,155,AFU,503,540,naive_hca,0,0,0,3,sfYFP100503540
sfYFP,100,19045,5.290277777777778,G2,163,AFU,503,540,naive_hca,0,0,10,3,sfYFP100503540
sfYFP,100,19045,5.290277777777778,G3,160,AFU,503,540,naive_hca,0,0,30,3,sfYFP100503540
sfYFP,100,19045,5.290277777777778,G4,168,AFU,503,540,naive_hca,0,0,100,3,sfYFP100503540
sfYFP,100,19045,5.290277777777778,G5,1105,AFU,503,540,T7diff,0,1,0,3,sfYFP100503540
sfYFP,100,19045,5.290277777777778,G6,1181,AFU,503,540,T7diff,0,1,10,3,sfYFP100503540
sfYFP,100,19045,5.290277777777778,G7,1087,AFU,503,540,T7diff,0,1,30,3,sfYFP100503540
sfYFP,100,19045,5.290277777777778,G8,1121,AFU,503,540,T7diff,0,1,100,3,sfYFP100503540
sfYFP,100,19045,5.290277777777778,G9,8609,AFU,503,540,T7diff,30,1,0,3,sfYFP100503540
sfYFP,100,19045,5.290277777777778,G10,55296,AFU,503,540,T7diff,30,1,10,3,sfYFP100503540
sfYFP,100,19045,5.290277777777778,G11,inf,AFU,503,540,T7diff,30,1,30,3,sfYFP100503540
sfYFP,100,19045,5.290277777777778,G12,inf,AFU,503,540,T7diff,30,1,100,3,sfYFP100503540
sfYFP,100,19045,5.290277777777778,H1,27,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19045,5.290277777777778,H2,23,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19045,5.290277777777778,H3,33,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19045,5.290277777777778,H4,29,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19045,5.290277777777778,H5,48,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19045,5.290277777777778,H6,38,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19045,5.290277777777778,H7,42,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19045,5.290277777777778,H8,32,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19045,5.290277777777778,H9,24,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19045,5.290277777777778,H10,19,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19045,5.290277777777778,H11,33,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19045,5.290277777777778,H12,23,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19645,5.456944444444445,A1,47,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19645,5.456944444444445,A2,39,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19645,5.456944444444445,A3,538,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19645,5.456944444444445,A4,1593,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19645,5.456944444444445,A5,19,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19645,5.456944444444445,A6,32,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19645,5.456944444444445,A7,4325,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19645,5.456944444444445,A8,27,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19645,5.456944444444445,A9,31,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19645,5.456944444444445,A10,28,AFU,503,540,blank,0,0,0,0,sfYFP100503540
sfYFP,100,19645,5.456944444444445,A11,33,AFU,503,540,blank,0,0,0,0,sfYFP100503540
